CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_VOLUME,96,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_NUMBER,7,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_OBS_RATE,6.42,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE,11.52,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_2_5,5.88,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_97_5,20.98,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_VOLUME,109,-,10/01/2023,09/30/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_NUMB,100,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_SCORE,1.06,-,10/01/2022,09/30/2024,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_ADJ_RATE,4.45,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_DENOMINATOR,217,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_NUMERATOR,11,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_OBS_RATE,5.07,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_DENOMINATOR,276,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_NUMERATOR,274,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_OBS_RATE,99.28,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_DENOMINATOR_C1,96,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_NUMERATOR_C1,94,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_OBS_RATE_C1,97.92,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_DENOMINATOR_C2,90,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_NUMERATOR_C2,63,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_022_02_OBS_RATE_C2,70.00,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_03_ADJ_RATE,58.71,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_03_DENOMINATOR,96,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_03_NUMERATOR,55,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_023_03_OBS_RATE,57.29,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_DENOMINATOR,221,-,10/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_NUMERATOR,0,-,10/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_024_02_OBS_RATE,0.00,-,10/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_DENOMINATOR,183,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_NUMERATOR,125,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_025_01_OBS_RATE,68.31,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_DENOMINATOR,45,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_NUMERATOR,40,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_026_02_OBS_RATE,88.89,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_DENOMINATOR,192,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_NUMERATOR,96,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_027_01_OBS_RATE,50.00,-,01/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_028_02_DENOMINATOR,274,-,10/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_028_02_NUMERATOR,0,-,10/01/2025,12/31/2025,-
012008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",-,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_028_02_OBS_RATE,0.00,-,10/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_CI_LOWER,0.202,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_CI_UPPER,2.163,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_DOPC_DAYS,"2,748",-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_ELIGCASES,3.775,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_NUMERATOR,3,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_006_01_SIR,0.795,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_CI_LOWER,1.303,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_CI_UPPER,5.327,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_COMP_PERF,Worse than the National Benchmark,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_DOPC_DAYS,"2,273",-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_ELIGCASES,2.852,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_NUMERATOR,8,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_007_01_SIR,2.805,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_06_ADJ_CHG_MOBL_SCORE,6.83,-,01/01/2024,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_06_DENOMINATOR,40,-,01/01/2024,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_011_06_OBS_CHG_MOBL_SCORE,6.53,-,01/01/2024,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_DENOMINATOR,235,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_NUMERATOR,0,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_012_01_OBS_RATE,0.00,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_CI_LOWER,0.224,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_CI_UPPER,1.704,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_DOPC_DAYS,"6,383",-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_ELIGCASES,5.663,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_NUMERATOR,4,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_014_01_SIR,0.706,-,10/01/2024,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_DENOMINATOR,146,-,10/01/2024,03/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_NUMERATOR,134,-,10/01/2024,03/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_015_01_OBS_RATE,91.78,-,10/01/2024,03/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_RATE,25.64,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_READM,20,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR,23.65,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_2_5,19.26,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_97_5,31.48,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_VOLUME,78,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_NUMBER,9,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_OBS_RATE,10.84,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE,12.24,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE_2_5,7.49,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_RS_RATE_97_5,21.73,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_018_02_DTC_VOLUME,83,-,10/01/2023,09/30/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_019_01_MSPB_NUMB,95,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_019_01_MSPB_SCORE,0.90,-,10/01/2022,09/30/2024,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_ADJ_RATE,2.63,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_DENOMINATOR,209,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_NUMERATOR,6,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_021_01_OBS_RATE,2.87,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_DENOMINATOR,235,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_NUMERATOR,231,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_020_01_OBS_RATE,98.30,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_DENOMINATOR_C1,48,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_NUMERATOR_C1,46,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_OBS_RATE_C1,95.83,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_DENOMINATOR_C2,44,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_NUMERATOR_C2,43,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_022_02_OBS_RATE_C2,97.73,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_03_ADJ_RATE,48.42,-,01/01/2025,12/31/2025,-
012009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",810 ST VINCENTS DRIVE 6TH FLOOR,-,BIRMINGHAM,AL,35205,Jefferson,(205) 838-5100,4,L_023_03_DENOMINATOR,48,-,01/01/2025,12/31/2025,-
